FENCE_ID,LATITUDE_0,LONGITUDE_0,LATITUDE_1,LONGITUDE_1,LATITUDE_2,LONGITUDE_2,LATITUDE_3,LONGITUDE_3,LATITUDE_4,LONGITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID,LENGTH,WIDTH
环岛干道(钟宅路至五缘湾道)_L_12,24.5330019667,118.1636488426,24.5330447804,118.1636221861,24.5330525983,118.1636371906,24.5330097846,118.1636638471,24.5330019667,118.1636488426,24.5330272825,118.1636430166,环岛干道钟宅路至五缘湾道,9.549101356995859,9818,5.457575990729075,1.7496964537401154
环岛干道(钟宅路至五缘湾道)_L_13,24.5333201856,118.1634483897,24.5333597145,118.1634271497,24.5333666828,118.1634426464,24.5333271539,118.1634638864,24.5333201856,118.1634483897,24.533343434200003,118.16344551805,环岛干道钟宅路至五缘湾道,8.536455378471546,9819,4.878820350413984,1.7496965998650063
环岛干道(钟宅路至五缘湾道)_L_14,24.5335368575,118.1633166146,24.5336352239,118.1632600331,24.5336425797,118.1632753144,24.5335442133,118.1633318958,24.5335368575,118.1633166146,24.533589718600002,118.163295964475,环岛干道钟宅路至五缘湾道,21.542369834867642,9820,12.312015993221262,1.7497028794251421
环岛干道(钟宅路至五缘湾道)_L_15,24.5339503842,118.1629320191,24.5340124127,118.162887758,24.5340210472,118.1629022178,24.5339590186,118.1629464789,24.5339503842,118.1629320191,24.533985715675,118.16291711844998,环岛干道钟宅路至五缘湾道,14.356072347330077,9821,8.204867401476355,1.7497019323855125
环岛干道(钟宅路至五缘湾道)_L_16,24.5341094683,118.1629013278,24.5341812364,118.1628487194,24.5341900341,118.1628630612,24.534118266,118.1629156696,24.5341094683,118.1629013278,24.534149751199998,118.16288219450001,环岛干道钟宅路至五缘湾道,16.74696106190238,9822,9.571314452122394,1.749703360564945
环岛干道(钟宅路至五缘湾道)_L_17,24.5345126372,118.1626022376,24.5345744236,118.162556081,24.5345833361,118.1625703378,24.5345215497,118.1626164944,24.5345126372,118.1626022376,24.53454798665,118.16258628770001,环岛干道钟宅路至五缘湾道,14.503654478487947,9823,8.28924369794687,1.749695751143171
环岛干道(钟宅路至五缘湾道)_L_2,24.5295470479,118.1658819459,24.5295824983,118.1658551212,24.5295914891,118.1658693186,24.5295560386,118.1658961433,24.5295470479,118.1658819459,24.529569268475,118.16587563225,环岛干道钟宅路至五缘湾道,8.356053940908705,9824,4.775711864592507,1.7496980927306625
环岛干道(钟宅路至五缘湾道)_L_3,24.5292669834,118.1660639772,24.529335467,118.1660128347,24.5293443778,118.1660270922,24.5292758942,118.1660782347,24.5292669834,118.1660639772,24.5293056806,118.1660455347,环岛干道钟宅路至五缘湾道,16.074249516219076,9825,9.1868750290405,1.74969720012594
环岛干道(钟宅路至五缘湾道)_L_4,24.5289889896,118.1662202692,24.5290334704,118.1661984981,24.5290399258,118.1662142575,24.528995445,118.1662360286,24.5289889896,118.1662202692,24.5290144577,118.16621726335,环岛干道钟宅路至五缘湾道,9.445418247004072,9826,5.3983121645115855,1.7496984166825504
环岛干道(钟宅路至五缘湾道)_L_5,24.5309867338,118.1648910147,24.5310361752,118.1648594345,24.5310439169,118.1648739173,24.5309944755,118.1649054974,24.5309867338,118.1648910147,24.531015325349998,118.164882465975,环岛干道钟宅路至五缘湾道,10.780943048997635,9827,6.342817725843255,1.6997087911058246
环岛干道(钟宅路至五缘湾道)_L_6,24.5310458053,118.1648532834,24.5311066871,118.1648143958,24.5311144288,118.1648288785,24.531053547,118.1648677661,24.5310458053,118.1648532834,24.53108011705,118.16484108095,环岛干道钟宅路至五缘湾道,13.27550010129561,9828,7.810499060655556,1.6996993403621716
环岛干道(钟宅路至五缘湾道)_L_7,24.5311236949,118.1648035322,24.5311886369,118.1647620511,24.5311963786,118.1647765339,24.5311314366,118.164818015,24.5311236949,118.1648035322,24.531160036750002,118.16479003305,环岛干道钟宅路至五缘湾道,14.160913384941553,9829,8.331383667648065,1.699707269505589
环岛干道(钟宅路至五缘湾道)_L_8,24.5313119207,118.1646912617,24.5313549355,118.1646641657,24.5313621464,118.1646778444,24.5313191316,118.1647049404,24.5313119207,118.1646912617,24.53133703355,118.16468455305,环岛干道钟宅路至五缘湾道,8.796970253645805,9830,5.499059312481776,1.5997227441570638
环岛干道(钟宅路至五缘湾道)_L_9,24.5313671135,118.1646559936,24.5314084491,118.1646287519,24.531416605,118.1646435397,24.5313752694,118.1646707814,24.5313671135,118.1646559936,24.53139185925,118.16464976665,环岛干道钟宅路至五缘湾道,9.35445700200362,9831,5.346319007379945,1.7497004928233664
环岛干道(钟宅路至五缘湾道)_R_1,24.5353269036,118.1629472313,24.535263242,118.1629398953,24.5352649453,118.1629222319,24.5353286069,118.1629295678,24.5353269036,118.1629472313,24.53529592445,118.16293473157499,环岛干道钟宅路至五缘湾道,12.760883118583017,9832,7.090612205221123,1.7996870720396512
环岛干道(钟宅路至五缘湾道)_R_10,24.5306126508,118.1656870885,24.5305694611,118.1657196072,24.5305605006,118.1657053868,24.5306036903,118.1656728681,24.5306126508,118.1656870885,24.5305865757,118.16569623765,环岛干道钟宅路至五缘湾道,10.1639373610202,9833,5.808960787326939,1.7496997712902886
环岛干道(钟宅路至五缘湾道)_R_2,24.5347825444,118.163078099,24.5347351233,118.163110555,24.5347279786,118.1630980804,24.5347753997,118.1630656244,24.5347825444,118.163078099,24.5347552615,118.16308808970001,环岛干道钟宅路至五缘湾道,9.24202855616283,9834,6.1972261322390665,1.491316979395695
环岛干道(钟宅路至五缘湾道)_R_3,24.5342013912,118.1635127991,24.5341586137,118.1635328106,24.5341523989,118.1635169354,24.5341951764,118.1634969239,24.5342013912,118.1635127991,24.534176895050003,118.16351486725,环岛干道钟宅路至五缘湾道,9.017835698227444,9835,5.153933821058502,1.7496995520938572
环岛干道(钟宅路至五缘湾道)_R_4,24.533399662,118.1640651706,24.5333538688,118.1640848152,24.5333480983,118.1640687409,24.5333938914,118.1640490964,24.533399662,118.1640651706,24.533373880124998,118.164066955775,环岛干道钟宅路至五缘湾道,9.534002358998105,9836,5.448926800816421,1.7497027777230574
环岛干道(钟宅路至五缘湾道)_R_5,24.532722391,118.1645005025,24.5326794444,118.1645252675,24.5326720742,118.1645099947,24.5327150208,118.1644852297,24.532722391,118.1645005025,24.5326972326,118.1645052486,环岛干道钟宅路至五缘湾道,9.410423070326354,9837,5.378322726555307,1.749694755925053
环岛干道(钟宅路至五缘湾道)_R_6,24.5326114499,118.1645680956,24.5325662935,118.1645980889,24.5325580908,118.164583332,24.5326032472,118.1645533386,24.5326114499,118.1645680956,24.53258477035,118.164575713775,环岛干道钟宅路至五缘湾道,10.24050389664559,9838,5.85273841396419,1.7496944459729356
环岛干道(钟宅路至五缘湾道)_R_7,24.5317309485,118.1651108846,24.5316884991,118.1651340254,24.5316812481,118.1651181314,24.5317236975,118.1650949906,24.5317309485,118.1651108846,24.5317060983,118.16511450799999,环岛干道钟宅路至五缘湾道,9.45591715911939,9839,5.254198849366305,1.7996877221842948
环岛干道(钟宅路至五缘湾道)_R_8,24.5316751262,118.1651426343,24.5316323612,118.1651637596,24.5316256703,118.1651475747,24.5316684353,118.1651264494,24.5316751262,118.1651426343,24.53165039825,118.16514510450001,环岛干道钟宅路至五缘湾道,9.355016849689315,9840,5.198125524998644,1.799690447008156
环岛干道(钟宅路至五缘湾道)_R_9,24.5310855182,118.1653884481,24.5310349265,118.1654059053,24.5310301714,118.1653894389,24.5310807631,118.1653719817,24.5310855182,118.1653884481,24.531057844800003,118.16538894349999,环岛干道钟宅路至五缘湾道,10.281923303715528,9841,5.876404702445848,1.7496962555073916
环岛干道(龙虎山路至隧道口段 )_L_1,24.437092907,118.1173611071,24.4370657334,118.1174160344,24.4370538256,118.1174090058,24.4370809992,118.1173540784,24.437092907,118.1173611071,24.437073366299998,118.11738505642501,环岛干道龙虎山路至隧道口段,9.491750124519577,9842,6.331133409571175,1.4992181510770721
环岛干道(龙虎山路至隧道口段 )_R_1,24.4366831258,118.1172368822,24.4366628557,118.1171988752,24.4366723011,118.117192865,24.4366925712,118.117230872,24.4366831258,118.1172368822,24.43667771345,118.1172148736,环岛干道龙虎山路至隧道口段,5.4006205125722575,9843,4.460402701725231,1.2107921355359599
环岛路0_L_1,24.5460465137,118.154067237,24.5460308653,118.154026603,24.546044701,118.154019851,24.5460605716,118.154060931,24.5460465137,118.154067237,24.5460456629,118.1540436555,环岛路,7.4968029068432855,9844,4.46695040565723,1.6782820998748627
环岛路0_L_2,24.5460271346,118.154017519,24.546011352,118.153976726,24.5460252052,118.153970033,24.5460411772,118.154010848,24.5460271346,118.154017519,24.54602621725,118.15399378149999,环岛路,7.528473641347749,9845,4.487572477797419,1.6776271979105415
环岛路_L_B10001,24.4733775165,118.186148906,24.4733556218,118.186186062,24.473343217,118.186177335,24.4733651117,118.18614018,24.4733775165,118.186148906,24.473360366750004,118.18616312075001,环岛路,7.3211302959526625,9846,4.479922784795023,1.6342090361023127
环岛路_R_B10001,24.4779237536,118.188232661,24.4781626615,118.18835369,24.4781525913,118.188377422,24.4779136834,118.188256393,24.4779237536,118.188232661,24.478038172450002,118.18830504150002,环岛路,77.34821123255033,9847,29.16850159527294,2.651771842989885
田厝路0_L_A02001,24.476541,118.165677,24.47657,118.165601,24.476582,118.165606,24.476553,118.165682,24.476541,118.165677,24.4765615,118.1656415,田厝路,11.874287399491147,9848,8.347203559546749,1.4225467624915473
田厝路0_L_A02002,24.476764,118.165089,24.476787,118.165028,24.476798,118.165034,24.476775,118.165095,24.476764,118.165089,24.476781000000003,118.16506150000001,田厝路,9.107710668190919,9849,6.6880009901079855,1.3617986423240442
田厝路0_L_A02003,24.477203,118.163923,24.477225,118.163864,24.477238,118.16387,24.477216,118.163929,24.477203,118.163923,24.4772205,118.1638965,田厝路,10.095336444479976,9850,6.4583769666968704,1.563138308051291
田厝路0_L_A02004,24.477422,118.16334,24.477441,118.163288,24.477454,118.163294,24.477434,118.163346,24.477422,118.16334,24.477437750000004,118.16331699999999,田厝路,8.872322604195181,9851,5.675969059354727,1.563137943744153
田厝路0_L_A02005,24.477659,118.162705,24.477677,118.162655,24.477689,118.16266,24.477671,118.16271,24.477659,118.162705,24.477674,118.1626825,田厝路,7.748130888451398,9852,5.446666992553069,1.4225453656419598
田厝路0_L_A02006,24.477869,118.162144,24.477889,118.162092,24.477901,118.162098,24.477881,118.16215,24.477869,118.162144,24.477885,118.162121,田厝路,8.358133990226905,9853,5.717946901355858,1.4617369021466424
田厝路0_L_A02007,24.478142,118.161412,24.478163,118.161355,24.478177,118.161361,24.478155,118.161418,24.478142,118.161412,24.47815925,118.16138649999999,田厝路,10.37556487467913,9854,6.228838496172574,1.6657302771703888
田厝路0_R_A02001,24.477627,118.163043,24.477606,118.1631,24.477592,118.163093,24.477613,118.163037,24.477627,118.163043,24.477609500000003,118.16306825000001,田厝路,10.622452835380633,9855,6.228861136623434,1.7053603543871738
田厝路0_R_A02002,24.478056,118.161894,24.478035,118.16195,24.478022,118.161945,24.478043,118.161888,24.478056,118.161894,24.478039,118.16191925000001,田厝路,9.365268350829773,9856,6.1349210895861574,1.5265507435339358
田厝路0_R_A02003,24.477936,118.162209,24.477914,118.16225,24.477902,118.162242,24.477925,118.162202,24.477936,118.162209,24.47791925,118.16222574999999,田厝路,7.501820054509803,9857,4.817961300651692,1.5570527836110024
田厝路(前埔路至前埔西路段) _L_1,24.4766354889,118.1656735667,24.4766115625,118.1657407768,24.4765978514,118.1657349494,24.4766217778,118.1656677393,24.4766354889,118.1656735667,24.47661667015,118.16570425805,田厝路前埔路至前埔西路段,11.91307458750313,9858,7.310609167382017,1.6295597691989996
田厝路(前埔路至前埔西路段) _L_2,24.4772673903,118.163997679,24.4772502613,118.1640407107,24.4772379056,118.1640348389,24.4772550346,118.1639918072,24.4772673903,118.163997679,24.477252647950003,118.16401625895,田厝路前埔路至前埔西路段,7.099447614855046,9859,4.756993139379569,1.4924233453447846
田厝路(前埔路至前埔西路段) _L_3,24.477877753,118.1623603482,24.4778624453,118.1624076447,24.4778511945,118.1624032973,24.4778665022,118.1623560008,24.477877753,118.1623603482,24.477864473750003,118.16238182274999,田厝路前埔路至前埔西路段,6.722216938209486,9860,5.085546185277748,1.3218279204050432
田头西二路0_L_A06001,24.509915,118.180162,24.509974,118.180127,24.509981,118.18014,24.509922,118.180176,24.509915,118.180162,24.509948,118.18015125000001,田头西二路,11.36727189301147,9861,7.435769987734814,1.528728283925082
田头西二路0_L_A06002,24.510233,118.179968,24.510306,118.179927,24.510313,118.179943,24.51024,118.179983,24.510233,118.179968,24.510272999999998,118.17995524999999,田头西二路,16.340127114304345,9862,9.091062161291187,1.7973837186900927
田头西二路0_L_A06003,24.510608,118.179753,24.510675,118.179712,24.510683,118.179727,24.510615,118.179768,24.510608,118.179753,24.51064525,118.17974000000001,田头西二路,14.966082825903785,9863,8.505370713298952,1.7596038233234088
田头西二路0_R_A06001,24.510796,118.179765,24.510733,118.179794,24.510728,118.179782,24.510792,118.179753,24.510796,118.179765,24.51076225,118.1797735,田头西二路,10.118502205091696,9864,7.571903835883887,1.3363220696410942
白家村路_L_1,24.4606753923,118.0898759766,24.4606792106,118.0897722908,24.4606934901,118.0897729185,24.4606896718,118.0898766042,24.4606753923,118.0898759766,24.460684441199998,118.089824447525,白家村路,16.653909243909503,9865,10.520822375491326,1.582947477823164
白家村路_L_2,24.4606799063,118.0897533988,24.4606819988,118.0896965752,24.4606977153,118.089697266,24.4606956227,118.0897540896,24.4606799063,118.0897533988,24.460688810775,118.08972533240001,白家村路,10.045426664645737,9866,5.765793907308642,1.7422451836012194
白家村路_L_3,24.4606842306,118.0896359694,24.4606864825,118.0895748157,24.4607021508,118.0895755043,24.4606998988,118.089636658,24.4606842306,118.0896359694,24.460693190675002,118.08960573685,白家村路,10.777755031684148,9867,6.205161324579429,1.73690166426328
白家村路_L_4,24.4606910288,118.0894513564,24.4606934044,118.0893868419,24.4607088653,118.0893875214,24.4607064897,118.0894520359,24.4606910288,118.0894513564,24.46069994705,118.0894194389,白家村路,11.219558673068951,9868,6.546175345307516,1.713910502124183
白家村路_L_5,24.4594610189,118.0888854721,24.4595023532,118.0888511011,24.459509333,118.0888611194,24.4594679986,118.0888954904,24.4594610189,118.0888854721,24.459485175925,118.08887329575,白家村路,7.344539732254499,9869,5.7537248970962995,1.2764843407721886
白家村路_R_1,24.4595546254,118.0889833859,24.4595005189,118.0890292811,24.4594921329,118.0890174813,24.4595462394,118.0889715861,24.4595546254,118.0889833859,24.45952337915,118.0890004336,白家村路,11.492066636173309,9870,7.5874503559623765,1.5146150679117925
白鹭洲东路0_L_1,24.4763216515,118.087872004,24.4762959832,118.087835254,24.4763091338,118.087823975,24.476334802,118.087860726,24.4763216515,118.087872004,24.476315392625,118.08784798975,白鹭洲东路,8.678300379328455,9871,4.686444839480071,1.851787586662655
白鹭洲东路0_L_2,24.4772196771,118.088476087,24.4771843908,118.088454479,24.4771930479,118.088437659,24.4772283616,118.088459344,24.4772196771,118.088476087,24.47720636935,118.08845689225,白鹭洲东路,8.764812459013678,9872,4.480454178013843,1.9562330314689358
白鹭洲东路0_L_3,24.478439792,118.089922624,24.4784257209,118.089907329,24.4785101331,118.089814289,24.4785242043,118.089829583,24.478439792,118.089922624,24.478474962575,118.08986845625,白鹭洲东路,29.197044669062375,9873,13.280713305171325,2.198454555727323
白鹭洲东路0_L_4,24.4791643706,118.091406929,24.4791525942,118.091384155,24.4791661238,118.09137617,24.4791779002,118.091398944,24.4791643706,118.091406929,24.4791652472,118.0913915495,白鹭洲东路,4.516420371455058,9874,2.651658146786273,1.7032438276136077
白鹭洲东路0_L_5,24.4791818367,118.09144095,24.4791686163,118.091416637,24.4791822894,118.091408165,24.4791955089,118.091432477,24.4791818367,118.09144095,24.479182062825004,118.09142455725001,白鹭洲东路,4.991357325260069,9875,2.866849075818401,1.7410603743886253
白鹭洲东路0_R_1,24.4777830862,118.092042354,24.4777735494,118.09202433,24.477805788,118.092004182,24.4778153528,118.092022439,24.4777830862,118.092042354,24.4777944441,118.09202332625,白鹭洲东路,8.682189239926505,9876,4.113763315381591,2.1105223062939267
白鹭洲东路0_R_2,24.477922851,118.091956149,24.4779142818,118.091938765,24.4779949483,118.091888917,24.4780042755,118.091906206,24.477922851,118.091956149,24.47795908915,118.09192250925,白鹭洲东路,20.546587389457613,9877,10.264983675497014,2.001619100330696
白鹭洲东路0_R_3,24.4780175788,118.091897936,24.4780083509,118.091880653,24.4780420863,118.091859717,24.4780508001,118.091877071,24.4780175788,118.091897936,24.478029704024998,118.09187884425,白鹭洲东路,8.716668472975,9878,4.297357048144174,2.0283789257723694
白鹭洲东路0_R_4,24.4780630566,118.09186914,24.4780543797,118.091852164,24.4781158845,118.091814313,24.4781246874,118.091831215,24.4780630566,118.09186914,24.47808950205,118.091841708,白鹭洲东路,15.411645118693363,9879,7.818842204287933,1.9710904397381825
白鹭洲东路0_R_5,24.4785140476,118.091600324,24.478507287,118.091587496,24.4785425286,118.091565871,24.4785479806,118.0915789,24.4785140476,118.091600324,24.47852796095,118.09158314775,白鹭洲东路,6.718139114161779,9880,4.476968658923709,1.5005999876212806
白鹭洲东路0_R_6,24.4791811451,118.091662483,24.479166872,118.091636061,24.4791806256,118.091627317,24.4791948978,118.091653737,24.4791811451,118.091662483,24.479180885125,118.0916448995,白鹭洲东路,5.481845313293115,9881,3.110219927388976,1.7625265869526834
白鹭洲路0_L_1,24.4678587972,118.08736296,24.4678544413,118.087348199,24.4678978307,118.087331901,24.4679023382,118.08734603,24.4678587972,118.08736296,24.467878351849997,118.0873472725,白鹭洲路,7.990799987157892,9882,5.082125498726327,1.5723342505336657
白鹭洲路0_L_10,24.4759808376,118.086575673,24.4759773375,118.086558526,24.4760057197,118.086551587,24.4760091897,118.086568532,24.4759808376,118.086575673,24.475993271125,118.0865635795,白鹭洲路,5.737386468554113,9883,3.2214961259692645,1.7809695384401192
白鹭洲路0_L_11,24.4764534741,118.086467509,24.4764485545,118.086451426,24.4764881556,118.086436303,24.4764931629,118.086451498,24.4764534741,118.086467509,24.476470836775,118.086451684,白鹭洲路,7.987739319852965,9884,4.646612866740433,1.7190455820039745
白鹭洲路0_L_12,24.4776977382,118.085983639,24.4776919279,118.085965374,24.4777345386,118.085948244,24.4777407201,118.085966854,24.4776977382,118.085983639,24.477716231200002,118.08596602775,白鹭洲路,9.858198736533476,9885,5.029096874025883,1.9602324201485923
白鹭洲路0_L_13,24.4808395679,118.086422023,24.4808334318,118.086403369,24.4808716528,118.086388361,24.480877787,118.086407013,24.4808395679,118.086422023,24.480855609875,118.08640519149999,白鹭洲路,9.039500999004328,9886,4.498616738958388,2.0093956706117044
白鹭洲路0_L_14,24.480877787,118.086407013,24.4808716528,118.086388361,24.4809098892,118.086373346,24.4809159899,118.08639201,24.480877787,118.086407013,24.480893829725,118.0863901825,白鹭洲路,9.042027163843104,9887,4.500461856756138,2.009133162692874
白鹭洲路0_L_2,24.4698937321,118.086673893,24.4698888619,118.086658975,24.4699321673,118.08664166,24.4699371905,118.086656263,24.4698937321,118.086673893,24.46991298795,118.08665769775,白鹭洲路,8.201634669419898,9888,5.107828721334781,1.6056988432604768
白鹭洲路0_L_A08001,24.47795,118.08587,24.478038,118.085835,24.478042,118.08585,24.477954,118.085884,24.47795,118.08587,24.477996,118.08585975,白鹭洲路,16.42895550647379,9889,10.372998376896282,1.583819346107863
白鹭洲路0_L_A08002,24.476794,118.086322,24.476824,118.086309,24.476829,118.086322,24.476798,118.086334,24.476794,118.086322,24.47681125,118.08632175,白鹭洲路,5.110079472553239,9890,3.574740058391171,1.4294967995108028
白鹭洲路0_L_A08003,24.476658,118.086373,24.476746,118.08634,24.47675,118.086353,24.476662,118.086386,24.476658,118.086373,24.476704,118.08636299999999,白鹭洲路,14.328030550540383,9891,10.305421164889529,1.3903391546340529
白鹭洲路0_L_A08004,24.47619,118.086548,24.476345,118.086493,24.476349,118.086506,24.476194,118.086561,24.47619,118.086548,24.4762695,118.086527,白鹭洲路,25.097430647741955,9892,18.05124974304328,1.3903431067100596
白鹭洲路0_L_A08005,24.475286,118.086705,24.475378,118.086702,24.475379,118.086719,24.475286,118.086721,24.475286,118.086705,24.47533225,118.08671175,白鹭洲路,17.60585461562159,9893,10.19492955497499,1.726922635481102
白鹭洲路0_L_A08006,24.473719,118.08647,24.4738,118.086488,24.473797,118.086504,24.473716,118.086486,24.473719,118.08647,24.473758,118.08648699999999,白鹭洲路,15.15902980335115,9894,9.155658593014483,1.6557006412315411
白鹭洲路0_L_A08007,24.47841,118.085094,24.478377,118.084993,24.47839,118.084988,24.478423,118.085089,24.47841,118.085094,24.4784,118.08504099999999,白鹭洲路,16.595885451208478,9895,10.871495729749887,1.526550335276661
白鹭洲路0_L_3,24.4726552363,118.086272778,24.4726226968,118.086248757,24.4726307871,118.086236045,24.4726633266,118.086260067,24.4726552363,118.086272778,24.4726430117,118.08625441175,白鹭洲路,6.827614492415041,9896,4.34978209499223,1.5696451783815706
白鹭洲路0_L_4,24.4732106225,118.086394162,24.4731392117,118.086381188,24.4731412142,118.086367588,24.4732123654,118.086381136,24.4732106225,118.086394162,24.47317585345,118.08638101849999,白鹭洲路,11.197303786163348,9897,8.018430250813646,1.396445867322614
白鹭洲路0_L_5,24.4732902177,118.08640871,24.4732592278,118.086403199,24.4732612463,118.086388751,24.4732922362,118.086394262,24.4732902177,118.08640871,24.473275731999998,118.08639873050001,白鹭洲路,5.152832857115819,9898,3.477767606564688,1.4816495637572944
白鹭洲路0_L_6,24.4733803619,118.086424632,24.4733134936,118.086412649,24.4733155058,118.086398951,24.4733824265,118.086410677,24.4733803619,118.086424632,24.47334794695,118.08641172725001,白鹭洲路,10.556099772972175,9899,7.5056338827577935,1.406423486392271
白鹭洲路0_L_7,24.4734945572,118.086445267,24.4734402505,118.086435483,24.4734429408,118.086417869,24.4734972466,118.086427653,24.4734945572,118.086445267,24.473468748775,118.086431568,白鹭洲路,11.03671330012413,9900,6.096513423483245,1.8103319936296147
白鹭洲路0_L_8,24.4747203973,118.086669123,24.4746652261,118.086659044,24.4746682505,118.086642551,24.4747237278,118.086652362,24.4747203973,118.086669123,24.474694400425,118.08665577,白鹭洲路,10.565262111688192,9901,6.195874567197303,1.7052091673423557
白鹭洲路0_L_9,24.4749478711,118.086699915,24.4749254931,118.086697532,24.4749275955,118.086680706,24.474949957,118.086683632,24.4749478711,118.086699915,24.474937729175004,118.08669044625,白鹭洲路,4.287444214993678,9902,2.490446347301266,1.7215565473392758
白鹭洲路0_R_1,24.4665231339,118.088107565,24.4665186168,118.088089884,24.4665712597,118.088073358,24.4665760389,118.088091246,24.4665231339,118.088107565,24.466547262325,118.08809051325,白鹭洲路,11.290821990267746,9903,6.0669210014991775,1.8610464826355424
白鹭洲路0_R_10,24.4734190614,118.086746394,24.4733978175,118.086742705,24.4734004316,118.086724911,24.4734216754,118.0867286,24.4734190614,118.086746394,24.473409746475,118.08673565250001,白鹭洲路,4.352984374879576,9904,2.382615630376558,1.8269771755806088
白鹭洲路0_R_11,24.4734994283,118.08676082,24.4734778404,118.086756896,24.4734802245,118.08673918,24.4735018125,118.086743105,24.4734994283,118.08676082,24.473489826425,118.08675000024999,白鹭洲路,4.400348710952923,9905,2.424049358725691,1.815288411976133
白鹭洲路0_R_12,24.4735729498,118.086773133,24.4735513708,118.086769229,24.4735537571,118.086751842,24.4735753352,118.086755748,24.4735729498,118.086773133,24.473563353224996,118.086762488,白鹭洲路,4.318136214567663,9906,2.4227448704362105,1.7823322080918043
白鹭洲路0_R_13,24.4746889197,118.086976998,24.4746526637,118.086970945,24.4746553094,118.086951265,24.4746910247,118.086957814,24.4746889197,118.086976998,24.474671979375003,118.0869642555,白鹭洲路,8.191929582488575,9907,4.062510244689053,2.016469889078542
白鹭洲路0_R_14,24.4757044298,118.087191165,24.4757011035,118.087173075,24.4758224852,118.087146527,24.4758259112,118.087164933,24.4757044298,118.087191165,24.475763482425002,118.087168925,白鹭洲路,25.6475737561932,9908,13.711575113218439,1.870505288007943
白鹭洲路0_R_15,24.4760373722,118.087117525,24.4760337097,118.087098726,24.4760893715,118.087086786,24.4760927914,118.08710604,24.4760373722,118.087117525,24.4760633112,118.08710226925,白鹭洲路,12.242139510832727,9909,6.283079037333359,1.9484299716892453
白鹭洲路0_R_16,24.4766869615,118.086702921,24.4766813656,118.086687117,24.4767015934,118.086679071,24.4767067924,118.086695093,24.4766869615,118.086702921,24.476694178225003,118.0866910505,白鹭洲路,4.095962061642762,9910,2.3843836131525475,1.7178284731739228
白鹭洲路0_R_17,24.4767532101,118.086676929,24.4767479841,118.086661025,24.4767683843,118.086653116,24.4767736103,118.08666902,24.4767532101,118.086676929,24.4767607972,118.0866650225,白鹭洲路,4.107210147451624,9911,2.3976564624815575,1.7130102713716917
白鹭洲路0_R_18,24.476821283,118.086651069,24.4768161736,118.086634641,24.4768350936,118.086627201,24.476840203,118.086643629,24.476821283,118.086651069,24.476828188299997,118.086639135,白鹭洲路,3.917529776776276,9912,2.2272641356761125,1.75889770504793
白鹭洲路0_R_19,24.4779102938,118.086227042,24.4779048696,118.086211069,24.4779257201,118.086203049,24.4779310915,118.08621921,24.4779102938,118.086227042,24.47791799375,118.0862150925,白鹭洲路,4.2286732674252665,9913,2.4484308796138876,1.7270952194869065
白鹭洲路0_R_2,24.4668255419,118.088012885,24.4668206204,118.087995945,24.4668604355,118.087983229,24.4668652585,118.088000672,24.4668255419,118.088012885,24.466842964075,118.08799818275,白鹭洲路,8.278886349502667,9914,4.594682271781042,1.8018408803474268
白鹭洲路0_R_20,24.4808336601,118.086617129,24.4808269299,118.086599006,24.4808470141,118.086591348,24.4808537443,118.086609472,24.4808336601,118.086617129,24.4808403371,118.08660423875001,白鹭洲路,4.671419780454985,9915,2.3561859105487066,1.9826193508504213
白鹭洲路0_R_21,24.480902322,118.086589451,24.4808969884,118.086572442,24.4809160253,118.086565309,24.4809213643,118.08658232,24.480902322,118.086589451,24.480909175,118.08657738049999,白鹭洲路,4.062876894947432,9916,2.2291566550552773,1.8226071665863623
白鹭洲路0_R_3,24.4675405385,118.087801898,24.4675368357,118.087788209,24.4675844097,118.087773585,24.4675877878,118.087787353,24.4675405385,118.087801898,24.467562392925,118.08778776125,白鹭洲路,7.921819927467076,9917,5.474128296077196,1.4471381558857352
白鹭洲路0_R_4,24.4676298799,118.087775203,24.4676257592,118.087757245,24.4676572684,118.08774793,24.4676616592,118.087765611,24.4676298799,118.087775203,24.467643641675,118.08776149725,白鹭洲路,6.78629971408748,9918,3.615623957960242,1.8769373676558938
白鹭洲路0_R_5,24.4697687935,118.087066461,24.4697632558,118.087048715,24.4698059335,118.087033079,24.4698116514,118.087050618,24.4697687935,118.087066461,24.469787408549998,118.08704971825,白鹭洲路,9.477001260494227,9919,4.985893773120071,1.9007627702753307
白鹭洲路0_R_6,24.4700165124,118.087009902,24.4700112121,118.086993041,24.470063386,118.086973301,24.4700688773,118.086990722,24.4700165124,118.087009902,24.47003999695,118.0869917415,白鹭洲路,11.053325810799532,9920,6.115736437368606,1.8073581038026882
白鹭洲路0_R_7,24.4711166492,118.086533419,24.4711124452,118.086518124,24.471155345,118.086504223,24.4711599093,118.086519261,24.4711166492,118.086533419,24.471136087175,118.08651875675,白鹭洲路,8.02429902494779,9921,4.956369263988994,1.618987326721024
白鹭洲路0_R_8,24.472707247,118.086615446,24.4726694369,118.086608714,24.4726719856,118.086593229,24.4727091196,118.086600338,24.472707247,118.086615446,24.472689447275,118.08660443174999,白鹭洲路,6.76803434283733,9922,4.243281264730781,1.5950001709977937
